tf,fill_price,ask_at_fill,ask_1s_before,delta_fill_vs_ask,ask_drop_1s
m5,0.53,0.56,0.56,-0.030000000000000027,0.0
h1,0.972,0.97,0.97,0.0020000000000000018,0.0
m5,0.41,0.42,0.42,-0.010000000000000009,0.0
h1,0.972,0.98,0.97,-0.008000000000000007,-0.010000000000000009
h1,0.972,0.97,0.97,0.0020000000000000018,0.0
m5,0.33,0.35,0.35,-0.019999999999999962,0.0
m5,0.58,0.6,0.6,-0.020000000000000018,0.0
m5,0.37,0.44,0.43,-0.07,-0.010000000000000009
h1,0.98,0.99,0.98,-0.010000000000000009,-0.010000000000000009
h1,0.98,0.99,0.99,-0.010000000000000009,0.0
m5,0.44,0.46,0.46,-0.020000000000000018,0.0
m5,0.54,0.55,0.55,-0.010000000000000009,0.0
m5,0.45,0.46,0.46,-0.010000000000000009,0.0
m5,0.52,0.56,0.55,-0.040000000000000036,-0.010000000000000009
m5,0.46,0.45,0.45,0.010000000000000009,0.0
m5,0.45,0.47,0.47,-0.019999999999999962,0.0
m5,0.43,0.43,0.43,0.0,0.0
m5,0.58,0.6,0.6,-0.020000000000000018,0.0
m5,0.59,0.63,0.63,-0.040000000000000036,0.0
m5,0.59,0.63,0.63,-0.040000000000000036,0.0
h1,0.9890000000000001,0.99,0.99,-0.0009999999999998899,0.0
m5,0.61,0.63,0.63,-0.020000000000000018,0.0
h1,0.987,0.99,0.99,-0.0030000000000000027,0.0
h1,0.9890000000000001,0.99,0.99,-0.0009999999999998899,0.0
h1,0.99,0.99,0.99,0.0,0.0
m5,0.64,0.72,0.72,-0.07999999999999996,0.0
h1,0.99,0.99,0.99,0.0,0.0
h1,0.9890000000000001,0.99,0.99,-0.0009999999999998899,0.0
m5,0.27,0.31,0.31,-0.03999999999999998,0.0
h1,0.991,1.0,0.99,-0.009000000000000008,-0.010000000000000009
m5,0.13,0.2,0.18,-0.07,-0.020000000000000018
m5,0.18,0.23,0.22,-0.05000000000000002,-0.010000000000000009
h1,0.01,0.01,0.01,0.0,0.0
m5,0.37,0.38,0.37,-0.010000000000000009,-0.010000000000000009
m15,0.14,0.15,0.15,-0.009999999999999981,0.0
m5,0.36829999999999996,0.38,0.37,-0.011700000000000044,-0.010000000000000009
h1,0.009000000000000001,0.01,0.01,-0.0009999999999999992,0.0
m5,0.6154,0.62,0.62,-0.0046000000000000485,0.0
m5,0.39,0.43,0.39,-0.03999999999999998,-0.03999999999999998
m5,0.43,0.46,0.46,-0.030000000000000027,0.0
m5,0.522,0.53,0.53,-0.008000000000000007,0.0
m5,0.5006,0.6,0.58,-0.09939999999999993,-0.020000000000000018
m5,0.55,0.74,0.65,-0.18999999999999995,-0.08999999999999997
m5,0.2477,0.23,0.27,0.017699999999999994,0.04000000000000001
m5,0.2519,0.23,0.27,0.021900000000000003,0.04000000000000001
m5,0.87,0.97,0.95,-0.09999999999999998,-0.020000000000000018
m5,0.5027,0.52,0.52,-0.017299999999999982,0.0
m15,0.7672,0.78,0.79,-0.012800000000000034,0.010000000000000009
m5,0.32030000000000003,0.37,0.37,-0.049699999999999966,0.0
m5,0.32,0.37,0.37,-0.04999999999999999,0.0
m5,0.45,0.48,0.48,-0.02999999999999997,0.0
h1,0.996,1.0,1.0,-0.0040000000000000036,0.0
h1,0.996,1.0,1.0,-0.0040000000000000036,0.0
h1,0.996,1.0,1.0,-0.0040000000000000036,0.0
h1,0.997,1.0,1.0,-0.0030000000000000027,0.0
h1,0.997,1.0,1.0,-0.0030000000000000027,0.0
m5,0.7,0.7,0.7,0.0,0.0
m5,0.7,0.7,0.7,0.0,0.0
m5,0.72,0.77,0.77,-0.050000000000000044,0.0
m5,0.23,0.21,0.24,0.020000000000000018,0.03
m5,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.4,0.42,0.42,-0.019999999999999962,0.0
m15,0.45,0.45,0.45,0.0,0.0
m15,0.54,0.57,0.56,-0.029999999999999916,-0.009999999999999898
m15,0.38549999999999995,0.4,0.4,-0.014500000000000068,0.0
m5,0.05,0.06,0.06,-0.009999999999999995,0.0
m5,0.92,0.96,0.94,-0.039999999999999925,-0.020000000000000018
m15,0.45,0.51,0.47,-0.06,-0.040000000000000036
m15,0.5,0.54,0.54,-0.040000000000000036,0.0
m15,0.46,0.45,0.47,0.010000000000000009,0.019999999999999962
m5,0.92,0.89,0.94,0.030000000000000027,0.04999999999999993
m5,0.93,0.89,0.94,0.040000000000000036,0.04999999999999993
m15,0.34,0.29,0.35,0.050000000000000044,0.06
m5,0.07,0.08,0.1,-0.009999999999999995,0.020000000000000004
m15,0.2833,0.24,0.26,0.043300000000000005,0.020000000000000018
m5,0.08,0.09,0.09,-0.009999999999999995,0.0
m15,0.75,0.76,0.76,-0.010000000000000009,0.0
m15,0.25,0.22,0.24,0.03,0.01999999999999999
m5,0.9,0.88,0.86,0.020000000000000018,-0.020000000000000018
m15,0.08,0.08,0.1,0.0,0.020000000000000004
m15,0.11,0.07,0.08,0.039999999999999994,0.009999999999999995
m5,0.89,0.82,0.86,0.07000000000000006,0.040000000000000036
m5,0.82,0.79,0.81,0.029999999999999916,0.020000000000000018
m5,0.2,0.41,0.38,-0.20999999999999996,-0.02999999999999997
m5,0.17,0.41,0.38,-0.23999999999999996,-0.02999999999999997
m5,0.5507,0.61,0.59,-0.05930000000000002,-0.020000000000000018
m5,0.5617,0.61,0.59,-0.04830000000000001,-0.020000000000000018
m5,0.59,0.61,0.65,-0.020000000000000018,0.040000000000000036
m5,0.58,0.61,0.65,-0.030000000000000027,0.040000000000000036
m5,0.5634,0.61,0.65,-0.046599999999999975,0.040000000000000036
m5,0.64,0.55,0.57,0.08999999999999997,0.019999999999999907
m5,0.6,0.55,0.57,0.04999999999999993,0.019999999999999907
m5,0.61,0.55,0.57,0.05999999999999994,0.019999999999999907
m5,0.37,0.36,0.46,0.010000000000000009,0.10000000000000003
m5,0.55,0.79,0.7,-0.24,-0.09000000000000008
m5,0.65,0.68,0.7,-0.030000000000000027,0.019999999999999907
m5,0.23629999999999998,0.22,0.33,0.01629999999999998,0.11000000000000001
m5,0.22190000000000001,0.22,0.33,0.0019000000000000128,0.11000000000000001
h1,0.46,0.46,0.46,0.0,0.0
h1,0.46,0.46,0.46,0.0,0.0
h1,0.46,0.46,0.46,0.0,0.0
h1,0.46,0.47,0.47,-0.009999999999999953,0.0
h1,0.47,0.51,0.51,-0.040000000000000036,0.0
h1,0.48,0.51,0.51,-0.030000000000000027,0.0
m5,0.54,0.57,0.58,-0.029999999999999916,0.010000000000000009
m5,0.43,0.48,0.45,-0.04999999999999999,-0.02999999999999997
m5,0.43,0.48,0.45,-0.04999999999999999,-0.02999999999999997
h1,0.51,0.52,0.52,-0.010000000000000009,0.0
m5,0.36,0.42,0.42,-0.06,0.0
m5,0.78,0.78,0.78,0.0,0.0
m5,0.8,0.85,0.85,-0.04999999999999993,0.0
m5,0.79,0.83,0.82,-0.039999999999999925,-0.010000000000000009
m5,0.79,0.84,0.84,-0.04999999999999993,0.0
h1,0.6,0.62,0.61,-0.020000000000000018,-0.010000000000000009
m5,0.91,0.95,0.95,-0.039999999999999925,0.0
h1,0.61,0.62,0.62,-0.010000000000000009,0.0
h1,0.62,0.62,0.62,0.0,0.0
m5,0.05,0.06,0.06,-0.009999999999999995,0.0
h1,0.39,0.39,0.39,0.0,0.0
h1,0.61,0.61,0.61,0.0,0.0
h1,0.61,0.61,0.61,0.0,0.0
h1,0.61,0.61,0.61,0.0,0.0
h1,0.61,0.61,0.61,0.0,0.0
h1,0.61,0.61,0.61,0.0,0.0
h1,0.61,0.61,0.61,0.0,0.0
h1,0.61,0.61,0.61,0.0,0.0
h1,0.39,0.39,0.39,0.0,0.0
h1,0.39,0.4,0.4,-0.010000000000000009,0.0
h1,0.39,0.4,0.4,-0.010000000000000009,0.0
h1,0.37,0.39,0.38,-0.020000000000000018,-0.010000000000000009
h1,0.37,0.39,0.39,-0.020000000000000018,0.0
h1,0.38,0.39,0.39,-0.010000000000000009,0.0
h1,0.37,0.4,0.38,-0.030000000000000027,-0.020000000000000018
h1,0.37,0.4,0.38,-0.030000000000000027,-0.020000000000000018
m5,0.59,0.53,0.54,0.05999999999999994,0.010000000000000009
m5,0.46,0.53,0.53,-0.07,0.0
m5,0.39,0.39,0.39,0.0,0.0
m5,0.36,0.37,0.37,-0.010000000000000009,0.0
m5,0.59,0.61,0.61,-0.020000000000000018,0.0
h1,0.64,0.66,0.66,-0.020000000000000018,0.0
m5,0.23,0.24,0.25,-0.009999999999999981,0.010000000000000009
m5,0.79,0.81,0.78,-0.020000000000000018,-0.030000000000000027
m5,0.78,0.83,0.82,-0.04999999999999993,-0.010000000000000009
h1,0.68,0.69,0.69,-0.009999999999999898,0.0
h1,0.32,0.34,0.34,-0.020000000000000018,0.0
h1,0.33,0.34,0.34,-0.010000000000000009,0.0
h1,0.34,0.34,0.34,0.0,0.0
m5,0.59,0.58,0.6,0.010000000000000009,0.020000000000000018
h1,0.34,0.34,0.34,0.0,0.0
h1,0.34,0.35,0.34,-0.009999999999999953,-0.009999999999999953
h1,0.34,0.35,0.35,-0.009999999999999953,0.0
m5,0.6,0.71,0.69,-0.10999999999999999,-0.020000000000000018
m5,0.7,0.68,0.68,0.019999999999999907,0.0
h1,0.32,0.33,0.33,-0.010000000000000009,0.0
h1,0.34,0.34,0.36,0.0,0.019999999999999962
m5,0.58,0.6,0.59,-0.020000000000000018,-0.010000000000000009
m5,0.3569,0.38,0.38,-0.02310000000000001,0.0
m5,0.36,0.38,0.38,-0.020000000000000018,0.0
m5,0.3788,0.42,0.43,-0.04119999999999996,0.010000000000000009
h1,0.34,0.35,0.35,-0.009999999999999953,0.0
m5,0.42,0.42,0.42,0.0,0.0
m5,0.59,0.69,0.68,-0.09999999999999998,-0.009999999999999898
m5,0.3247,0.32,0.32,0.004699999999999982,0.0
m5,0.3223,0.32,0.32,0.0022999999999999687,0.0
m5,0.32,0.29,0.3,0.030000000000000027,0.010000000000000009
m5,0.29,0.3,0.29,-0.010000000000000009,-0.010000000000000009
m5,0.29,0.3,0.29,-0.010000000000000009,-0.010000000000000009
m5,0.29,0.3,0.3,-0.010000000000000009,0.0
m5,0.82,0.82,0.85,0.0,0.030000000000000027
m5,0.16,0.17,0.2,-0.010000000000000009,0.03
m5,0.1666,0.17,0.2,-0.003400000000000014,0.03
m5,0.81,0.9,0.9,-0.08999999999999997,0.0
m5,0.10099999999999999,0.09,0.09,0.010999999999999996,0.0
m5,0.93,0.96,0.95,-0.029999999999999916,-0.010000000000000009
m5,0.98,0.99,0.99,-0.010000000000000009,0.0
m5,0.98,0.99,0.99,-0.010000000000000009,0.0
h1,0.26,0.26,0.26,0.0,0.0
m5,0.42,0.41,0.41,0.010000000000000009,0.0
h1,0.75,0.75,0.75,0.0,0.0
m5,0.59,0.54,0.56,0.04999999999999993,0.020000000000000018
m5,0.45,0.43,0.44,0.020000000000000018,0.010000000000000009
m5,0.55,0.58,0.58,-0.029999999999999916,0.0
m5,0.5421,0.58,0.58,-0.037899999999999934,0.0
m5,0.4,0.41,0.41,-0.009999999999999953,0.0
m5,0.77,0.79,0.8,-0.020000000000000018,0.010000000000000009
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
m5,0.74,0.76,0.76,-0.020000000000000018,0.0
m5,0.29,0.29,0.27,0.0,-0.019999999999999962
m5,0.71,0.75,0.74,-0.040000000000000036,-0.010000000000000009
m5,0.71,0.75,0.74,-0.040000000000000036,-0.010000000000000009
m5,0.73,0.79,0.78,-0.06000000000000005,-0.010000000000000009
m5,0.79,0.83,0.82,-0.039999999999999925,-0.010000000000000009
m5,0.2,0.24,0.24,-0.03999999999999998,0.0
m5,0.13,0.15,0.13,-0.01999999999999999,-0.01999999999999999
h1,0.21,0.22,0.22,-0.010000000000000009,0.0
m5,0.79,0.79,0.79,0.0,0.0
m5,0.79,0.79,0.79,0.0,0.0
m5,0.22,0.18,0.18,0.04000000000000001,0.0
m5,0.16,0.14,0.14,0.01999999999999999,0.0
m5,0.08,0.09,0.09,-0.009999999999999995,0.0
h1,0.2,0.2,0.2,0.0,0.0
h1,0.2,0.2,0.2,0.0,0.0
h1,0.2,0.2,0.2,0.0,0.0
m5,0.89,0.95,0.93,-0.05999999999999994,-0.019999999999999907
h1,0.18,0.19,0.19,-0.010000000000000009,0.0
h1,0.2,0.22,0.22,-0.01999999999999999,0.0
h1,0.22,0.2,0.21,0.01999999999999999,0.009999999999999981
h1,0.2184,0.2,0.21,0.0184,0.009999999999999981
m15,0.55,0.55,0.55,0.0,0.0
m15,0.55,0.55,0.55,0.0,0.0
h1,0.2,0.2,0.2,0.0,0.0
m5,0.57,0.56,0.56,0.009999999999999898,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.21,0.23,0.22,-0.020000000000000018,-0.010000000000000009
h1,0.21,0.23,0.22,-0.020000000000000018,-0.010000000000000009
h1,0.22,0.23,0.23,-0.010000000000000009,0.0
h1,0.27,0.29,0.29,-0.019999999999999962,0.0
h1,0.26,0.29,0.29,-0.02999999999999997,0.0
m5,0.15,0.15,0.15,0.0,0.0
m5,0.15,0.18,0.17,-0.03,-0.009999999999999981
m5,0.18,0.22,0.21,-0.04000000000000001,-0.010000000000000009
m5,0.8,0.83,0.83,-0.029999999999999916,0.0
h1,0.27,0.27,0.27,0.0,0.0
h1,0.27,0.27,0.29,0.0,0.019999999999999962
h1,0.27,0.29,0.29,-0.019999999999999962,0.0
h1,0.74,0.75,0.75,-0.010000000000000009,0.0
h1,0.76,0.78,0.78,-0.020000000000000018,0.0
m5,0.04,0.07,0.07,-0.030000000000000006,0.0
m15,0.68,0.68,0.68,0.0,0.0
m15,0.68,0.68,0.68,0.0,0.0
m5,0.57,0.58,0.58,-0.010000000000000009,0.0
m5,0.57,0.58,0.58,-0.010000000000000009,0.0
m5,0.57,0.58,0.58,-0.010000000000000009,0.0
m5,0.43,0.42,0.43,0.010000000000000009,0.010000000000000009
m5,0.42,0.42,0.42,0.0,0.0
h1,0.8,0.82,0.82,-0.019999999999999907,0.0
m15,0.38,0.43,0.42,-0.04999999999999999,-0.010000000000000009
m5,0.59,0.63,0.6,-0.040000000000000036,-0.030000000000000027
m5,0.57,0.62,0.58,-0.050000000000000044,-0.040000000000000036
m5,0.33,0.38,0.35,-0.04999999999999999,-0.030000000000000027
m5,0.43,0.48,0.47,-0.04999999999999999,-0.010000000000000009
m15,0.32,0.34,0.34,-0.020000000000000018,0.0
h1,0.83,0.85,0.85,-0.020000000000000018,0.0
m5,0.75,0.78,0.76,-0.030000000000000027,-0.020000000000000018
m5,0.78,0.78,0.81,0.0,0.030000000000000027
m5,0.2,0.25,0.24,-0.04999999999999999,-0.010000000000000009
m5,0.2,0.25,0.24,-0.04999999999999999,-0.010000000000000009
m5,0.1889,0.21,0.21,-0.02109999999999998,0.0
m15,0.54,0.54,0.54,0.0,0.0
m5,0.82,0.85,0.85,-0.030000000000000027,0.0
m5,0.85,0.87,0.86,-0.020000000000000018,-0.010000000000000009
m5,0.86,0.88,0.88,-0.020000000000000018,0.0
m5,0.82,0.82,0.82,0.0,0.0
m5,0.76,0.74,0.74,0.020000000000000018,0.0
m5,0.74,0.74,0.74,0.0,0.0
h1,0.16,0.16,0.16,0.0,0.0
m15,0.44,0.5,0.5,-0.06,0.0
m5,0.27,0.27,0.27,0.0,0.0
m5,0.76,0.8,0.79,-0.040000000000000036,-0.010000000000000009
m5,0.15,0.2,0.2,-0.05000000000000002,0.0
m5,0.5770000000000001,0.69,0.73,-0.11299999999999988,0.040000000000000036
m5,0.46,0.69,0.73,-0.22999999999999993,0.040000000000000036
m5,0.3348,0.33,0.33,0.004799999999999971,0.0
m5,0.33,0.3,0.29,0.030000000000000027,-0.010000000000000009
m5,0.669,0.72,0.72,-0.050999999999999934,0.0
m5,0.6183,0.3,0.29,0.31829999999999997,-0.010000000000000009
m15,0.26,0.24,0.24,0.020000000000000018,0.0
m5,0.34,0.29,0.28,0.050000000000000044,-0.009999999999999953
m5,0.33399999999999996,0.32,0.3,0.013999999999999957,-0.020000000000000018
m5,0.29,0.31,0.31,-0.020000000000000018,0.0
m5,0.69,0.7,0.7,-0.010000000000000009,0.0
m5,0.75,0.92,0.9,-0.17000000000000004,-0.020000000000000018
m5,0.28,0.1,0.14,0.18000000000000002,0.04000000000000001
m5,0.1,0.07,0.07,0.03,0.0
m15,0.11,0.14,0.14,-0.030000000000000013,0.0
m5,0.07,0.08,0.09,-0.009999999999999995,0.009999999999999995
m5,0.06,0.12,0.1,-0.06,-0.01999999999999999
m5,0.08,0.17,0.17,-0.09000000000000001,0.0
m5,0.17,0.12,0.14,0.05000000000000002,0.020000000000000018
m5,0.84,0.9,0.87,-0.06000000000000005,-0.030000000000000027
m5,0.84,0.93,0.93,-0.09000000000000008,0.0
m5,0.06,0.06,0.06,0.0,0.0
m5,0.95,0.96,0.96,-0.010000000000000009,0.0
m5,0.05,0.07,0.05,-0.020000000000000004,-0.020000000000000004
m5,0.97,1.0,1.0,-0.030000000000000027,0.0
m5,0.7,0.75,0.75,-0.050000000000000044,0.0
m15,0.03,0.03,0.03,0.0,0.0
m5,0.26,0.26,0.26,0.0,0.0
m15,0.03,0.03,0.04,0.0,0.010000000000000002
m5,0.75,0.76,0.76,-0.010000000000000009,0.0
m15,0.03,0.03,0.03,0.0,0.0
m5,0.25,0.29,0.29,-0.03999999999999998,0.0
m5,0.72,0.73,0.73,-0.010000000000000009,0.0
m5,0.26,0.27,0.27,-0.010000000000000009,0.0
m5,0.26,0.27,0.27,-0.010000000000000009,0.0
m5,0.74,0.77,0.76,-0.030000000000000027,-0.010000000000000009
m5,0.76,0.78,0.76,-0.020000000000000018,-0.020000000000000018
m5,0.28,0.35,0.35,-0.06999999999999995,0.0
m5,0.33,0.35,0.35,-0.019999999999999962,0.0
m5,0.66,0.66,0.66,0.0,0.0
m5,0.36,0.33,0.35,0.02999999999999997,0.019999999999999962
m5,0.63,0.72,0.69,-0.08999999999999997,-0.030000000000000027
h1,0.28,0.29,0.29,-0.009999999999999953,0.0
m5,0.68,0.71,0.72,-0.029999999999999916,0.010000000000000009
m5,0.3,0.3,0.3,0.0,0.0
m5,0.29,0.3,0.3,-0.010000000000000009,0.0
m5,0.27,0.31,0.31,-0.03999999999999998,0.0
m5,0.28,0.31,0.31,-0.02999999999999997,0.0
h1,0.74,0.74,0.74,0.0,0.0
m5,0.33,0.35,0.34,-0.019999999999999962,-0.009999999999999953
m5,0.29,0.4,0.31,-0.11000000000000004,-0.09000000000000002
m5,0.65,0.7,0.7,-0.04999999999999993,0.0
m5,0.65,0.7,0.7,-0.04999999999999993,0.0
m5,0.31,0.32,0.32,-0.010000000000000009,0.0
m5,0.31,0.3,0.31,0.010000000000000009,0.010000000000000009
m5,0.29,0.52,0.52,-0.23000000000000004,0.0
m5,0.35,0.52,0.5,-0.17000000000000004,-0.020000000000000018
m5,0.5,0.41,0.51,0.09000000000000002,0.10000000000000003
m5,0.446,0.48,0.42,-0.033999999999999975,-0.06
m5,0.42,0.45,0.49,-0.030000000000000027,0.03999999999999998
m5,0.53,0.65,0.64,-0.12,-0.010000000000000009
m5,0.37,0.31,0.31,0.06,0.0
m5,0.37,0.31,0.31,0.06,0.0
m5,0.31,0.3,0.32,0.010000000000000009,0.020000000000000018
m5,0.68,0.75,0.73,-0.06999999999999995,-0.020000000000000018
m5,0.61,0.75,0.73,-0.14,-0.020000000000000018
m5,0.32,0.35,0.32,-0.02999999999999997,-0.02999999999999997
m5,0.32,0.35,0.32,-0.02999999999999997,-0.02999999999999997
m5,0.2583,0.35,0.32,-0.0917,-0.02999999999999997
m5,0.24,0.35,0.32,-0.10999999999999999,-0.02999999999999997
m5,0.67,0.67,0.67,0.0,0.0
h1,0.2,0.22,0.21,-0.01999999999999999,-0.010000000000000009
m5,0.58,0.59,0.59,-0.010000000000000009,0.0
m5,0.59,0.59,0.59,0.0,0.0
m5,0.11,0.09,0.11,0.020000000000000004,0.020000000000000004
m5,0.09,0.09,0.08,0.0,-0.009999999999999995
m15,0.91,0.93,0.93,-0.020000000000000018,0.0
m5,0.92,0.98,0.98,-0.05999999999999994,0.0
m5,0.95,1.0,1.0,-0.050000000000000044,0.0
m5,0.51,0.51,0.51,0.0,0.0
m5,0.51,0.51,0.51,0.0,0.0
m5,0.48,0.47,0.49,0.010000000000000009,0.020000000000000018
m5,0.45,0.48,0.48,-0.02999999999999997,0.0
m5,0.4,0.4,0.4,0.0,0.0
m5,0.34,0.4,0.39,-0.06,-0.010000000000000009
m5,0.34,0.4,0.4,-0.06,0.0
m5,0.35,0.4,0.4,-0.050000000000000044,0.0
m5,0.51,0.54,0.54,-0.030000000000000027,0.0
m5,0.56,0.65,0.64,-0.08999999999999997,-0.010000000000000009
h1,0.12,0.12,0.12,0.0,0.0
h1,0.12,0.12,0.12,0.0,0.0
h1,0.12,0.13,0.13,-0.010000000000000009,0.0
m5,0.69,0.68,0.68,0.009999999999999898,0.0
h1,0.13,0.13,0.13,0.0,0.0
m5,0.59,0.65,0.65,-0.06000000000000005,0.0
m5,0.65,0.59,0.62,0.06000000000000005,0.030000000000000027
m5,0.57,0.66,0.65,-0.09000000000000008,-0.010000000000000009
m5,0.3678,0.35,0.35,0.017800000000000038,0.0
h1,0.12,0.12,0.12,0.0,0.0
h1,0.13,0.15,0.15,-0.01999999999999999,0.0
h1,0.14,0.15,0.15,-0.009999999999999981,0.0
m5,0.48,0.47,0.47,0.010000000000000009,0.0
h1,0.14,0.15,0.15,-0.009999999999999981,0.0
m5,0.47,0.45,0.46,0.019999999999999962,0.010000000000000009
m5,0.45,0.48,0.46,-0.02999999999999997,-0.019999999999999962
h1,0.15,0.16,0.15,-0.010000000000000009,-0.010000000000000009
h1,0.15,0.16,0.16,-0.010000000000000009,0.0
m5,0.55,0.61,0.61,-0.05999999999999994,0.0
m5,0.4,0.4,0.4,0.0,0.0
h1,0.16,0.17,0.16,-0.010000000000000009,-0.010000000000000009
m5,0.3131,0.31,0.33,0.0030999999999999917,0.020000000000000018
m5,0.32049999999999995,0.35,0.38,-0.029500000000000026,0.030000000000000027
m5,0.64,0.66,0.66,-0.020000000000000018,0.0
m5,0.65,0.66,0.66,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
m5,0.65,0.66,0.66,-0.010000000000000009,0.0
m5,0.65,0.69,0.68,-0.039999999999999925,-0.009999999999999898
m5,0.3372,0.35,0.36,-0.012799999999999978,0.010000000000000009
m5,0.34,0.35,0.36,-0.009999999999999953,0.010000000000000009
m5,0.65,0.69,0.68,-0.039999999999999925,-0.009999999999999898
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
m5,0.3,0.3,0.3,0.0,0.0
h1,0.17,0.18,0.18,-0.009999999999999981,0.0
m5,0.19,0.18,0.18,0.010000000000000009,0.0
m5,0.9,0.92,0.92,-0.020000000000000018,0.0
m5,0.91,0.92,0.92,-0.010000000000000009,0.0
m5,0.83,0.88,0.88,-0.050000000000000044,0.0
m5,0.83,0.88,0.88,-0.050000000000000044,0.0
h1,0.16,0.16,0.16,0.0,0.0
m5,0.25,0.25,0.24,0.0,-0.010000000000000009
h1,0.15,0.16,0.16,-0.010000000000000009,0.0
h1,0.14,0.16,0.16,-0.01999999999999999,0.0
m5,0.97,0.99,0.98,-0.020000000000000018,-0.010000000000000009
m15,0.6673,0.67,0.67,-0.0027000000000000357,0.0
m5,0.4702,0.47,0.47,0.00020000000000003348,0.0
m15,0.32,0.33,0.33,-0.010000000000000009,0.0
m5,0.51,0.58,0.58,-0.06999999999999995,0.0
h1,0.17,0.18,0.18,-0.009999999999999981,0.0
m5,0.48,0.51,0.51,-0.030000000000000027,0.0
m5,0.47,0.53,0.52,-0.06000000000000005,-0.010000000000000009
h1,0.16,0.18,0.18,-0.01999999999999999,0.0
h1,0.18,0.18,0.19,0.0,0.010000000000000009
m5,0.33,0.34,0.35,-0.010000000000000009,0.009999999999999953
m5,0.6,0.68,0.66,-0.08000000000000007,-0.020000000000000018
m5,0.59,0.68,0.66,-0.09000000000000008,-0.020000000000000018
m5,0.35,0.34,0.35,0.009999999999999953,0.009999999999999953
h1,0.2,0.22,0.22,-0.01999999999999999,0.0
h1,0.2,0.22,0.22,-0.01999999999999999,0.0
m15,0.13,0.14,0.13,-0.010000000000000009,-0.010000000000000009
h1,0.8,0.81,0.81,-0.010000000000000009,0.0
h1,0.81,0.81,0.81,0.0,0.0
m5,0.69,0.72,0.72,-0.030000000000000027,0.0
m5,0.28,0.28,0.28,0.0,0.0
m5,0.28,0.28,0.28,0.0,0.0
m5,0.73,0.75,0.75,-0.020000000000000018,0.0
m5,0.26,0.26,0.26,0.0,0.0
m15,0.18,0.19,0.19,-0.010000000000000009,0.0
h1,0.82,0.82,0.82,0.0,0.0
m5,0.73,0.73,0.73,0.0,0.0
h1,0.82,0.81,0.81,0.009999999999999898,0.0
m5,0.73,0.87,0.87,-0.14,0.0
m5,0.88,0.92,0.92,-0.040000000000000036,0.0
m5,0.9,0.92,0.92,-0.020000000000000018,0.0
m5,0.07,0.09,0.09,-0.01999999999999999,0.0
m5,0.92,0.95,0.95,-0.029999999999999916,0.0
m5,0.06,0.12,0.12,-0.06,0.0
m5,0.89,0.93,0.93,-0.040000000000000036,0.0
m5,0.05,0.05,0.05,0.0,0.0
m5,0.96,0.97,0.97,-0.010000000000000009,0.0
m5,0.04,0.03,0.03,0.010000000000000002,0.0
m5,0.97,1.0,0.98,-0.030000000000000027,-0.020000000000000018
h1,0.22,0.23,0.23,-0.010000000000000009,0.0
h1,0.22,0.23,0.23,-0.010000000000000009,0.0
m5,0.52,0.47,0.47,0.050000000000000044,0.0
m5,0.6,0.6,0.6,0.0,0.0
m5,0.5,0.49,0.5,0.010000000000000009,0.010000000000000009
h1,0.24,0.24,0.25,0.0,0.010000000000000009
h1,0.24,0.24,0.25,0.0,0.010000000000000009
m5,0.43,0.43,0.39,0.0,-0.03999999999999998
m5,0.45,0.5,0.5,-0.04999999999999999,0.0
m5,0.51,0.49,0.5,0.020000000000000018,0.010000000000000009
m5,0.56,0.62,0.61,-0.05999999999999994,-0.010000000000000009
h1,0.19,0.21,0.2,-0.01999999999999999,-0.009999999999999981
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.19,0.2,0.2,-0.010000000000000009,0.0
m5,0.6,0.51,0.52,0.08999999999999997,0.010000000000000009
m5,0.51,0.62,0.55,-0.10999999999999999,-0.06999999999999995
m5,0.64,0.65,0.65,-0.010000000000000009,0.0
m5,0.63,0.65,0.65,-0.020000000000000018,0.0
m5,0.64,0.76,0.74,-0.12,-0.020000000000000018
m5,0.33,0.35,0.35,-0.019999999999999962,0.0
h1,0.17,0.16,0.17,0.010000000000000009,0.010000000000000009
m5,0.3881,0.42,0.42,-0.031899999999999984,0.0
m5,0.42,0.6,0.57,-0.18,-0.030000000000000027
m5,0.42,0.4,0.44,0.019999999999999962,0.03999999999999998
m5,0.62,0.62,0.59,0.0,-0.030000000000000027
m5,0.3757,0.38,0.39,-0.004300000000000026,0.010000000000000009
m5,0.63,0.62,0.64,0.010000000000000009,0.020000000000000018
m5,0.38,0.4,0.4,-0.020000000000000018,0.0
m5,0.37,0.4,0.4,-0.030000000000000027,0.0
m5,0.67,0.69,0.68,-0.019999999999999907,-0.009999999999999898
m5,0.68,0.69,0.68,-0.009999999999999898,-0.009999999999999898
m5,0.25,0.3,0.28,-0.04999999999999999,-0.019999999999999962
m5,0.28,0.31,0.29,-0.02999999999999997,-0.020000000000000018
m5,0.7,0.77,0.77,-0.07000000000000006,0.0
m5,0.7523000000000001,0.67,0.69,0.08230000000000004,0.019999999999999907
